CustomerID,Aging,Gender,Location(CityTier),Churn,PreferedOrderCat,MembershipLevel,MaritalStatus,Complain,SatisfactionScore
50463,41,Female,1,0,Laptop & Accessory,High,Divorced,0,3
50464,43,Male,1,0,Grocery,High,Divorced,0,3
50465,41,Female,1,1,Mobile,High,Divorced,1,5
50466,37,Male,1,0,Fashion,High,Divorced,0,3
50467,36,Female,3,1,Laptop & Accessory,Medium,Single,0,5
50468,34,Female,1,0,Grocery,Critical,Divorced,1,2
50469,38,Female,1,0,Laptop & Accessory,Medium,Divorced,0,4
50470,34,Male,1,0,Mobile,Medium,Divorced,0,3
50471,39,Male,1,1,Others,Critical,Single,1,4
50472,42,Female,1,0,Mobile,High,Single,0,3
50473,43,Female,1,0,Laptop & Accessory,High,Divorced,1,2
50474,38,Male,1,1,Mobile Phone,High,Single,0,3
50475,43,Male,2,0,Mobile,High,Divorced,0,4
50476,43,Female,1,0,Laptop & Accessory,Critical,Divorced,0,3
50477,40,Male,1,0,Laptop & Accessory,Medium,Single,0,3
50478,37,Female,1,0,Laptop & Accessory,Medium,Single,1,2
50479,34,Female,1,0,Mobile,High,Single,0,3
50480,41,Male,1,0,Laptop & Accessory,High,Divorced,0,4
50481,37,Male,1,0,Laptop & Accessory,Medium,Married,0,5
50482,39,Female,1,0,Mobile,High,Single,0,2
50483,36,Female,3,1,Fashion,High,Divorced,0,2
50484,39,Male,3,1,Laptop & Accessory,High,Single,0,2
50485,36,Male,1,0,Grocery,High,Divorced,0,5
50486,35,Male,1,0,Fashion,Critical,Married,1,2
50487,35,Male,1,0,Fashion,Medium,Single,0,3
50488,43,Female,3,0,Laptop & Accessory,Critical,Divorced,1,4
50489,40,Male,2,0,Mobile Phone,Critical,Divorced,0,2
50490,35,Female,1,1,Mobile,High,Divorced,1,3
50491,39,Male,1,0,Mobile Phone,Medium,Divorced,0,2
50492,35,Female,3,0,Grocery,High,Divorced,0,3
50493,40,Male,1,0,Laptop & Accessory,Medium,Single,0,4
50494,39,Male,1,0,Mobile,Medium,Single,0,5
50495,40,Male,3,0,Laptop & Accessory,High,Married,0,5
50496,38,Female,1,0,Mobile,Critical,Single,0,5
50497,39,Male,3,0,Laptop & Accessory,Medium,Divorced,1,2
50498,41,Male,3,0,Laptop & Accessory,Medium,Married,0,2
50499,38,Male,1,0,Mobile Phone,High,Married,0,2
50500,35,Female,3,0,Fashion,Critical,Divorced,1,2
50501,41,Male,3,0,Fashion,High,Married,1,5
50502,38,Female,1,0,Laptop & Accessory,Critical,Divorced,0,3
50503,43,Female,1,0,Grocery,Critical,Divorced,0,2
50504,39,Male,3,0,Laptop & Accessory,High,Married,0,3
50505,36,Male,2,0,Mobile Phone,High,Married,0,2
50506,39,Male,1,0,Laptop & Accessory,Critical,Divorced,0,2
50507,41,Male,1,0,Mobile,Critical,Divorced,1,2
50508,37,Male,1,0,Mobile,High,Single,1,2
50509,42,Male,2,0,Mobile,High,Divorced,0,5
50510,35,Male,3,0,Laptop & Accessory,High,Divorced,1,5
50511,35,Female,1,0,Fashion,Critical,Divorced,1,3
50512,35,Female,1,1,Mobile,Critical,Married,1,4
50513,42,Male,1,0,Mobile,High,Married,0,2
50514,34,Male,3,0,Laptop & Accessory,Critical,Divorced,0,5
50515,38,Female,1,0,Mobile Phone,High,Divorced,0,5
50516,43,Male,1,0,Mobile,High,Divorced,0,2
50517,34,Male,3,0,Laptop & Accessory,Critical,Divorced,0,4
50518,42,Male,3,0,Mobile,High,Divorced,0,4
50519,42,Female,1,0,Laptop & Accessory,Critical,Divorced,1,2
50520,35,Male,1,0,Mobile,High,Divorced,1,2
50521,38,Female,3,1,Mobile,Critical,Married,1,3
50522,37,Male,3,0,Grocery,High,Divorced,0,2
50523,37,Male,1,0,Fashion,High,Divorced,0,4
50524,43,Female,3,0,Mobile,Medium,Divorced,0,2
50525,34,Female,1,0,Grocery,Medium,Single,0,2
50526,36,Female,1,0,Laptop & Accessory,Critical,Divorced,0,2
50527,35,Female,3,0,Laptop & Accessory,High,Divorced,1,2
50528,40,Male,3,0,Fashion,High,Single,1,4
50529,36,Male,1,0,Grocery,High,Married,0,5
50530,40,Female,2,0,Laptop & Accessory,High,Divorced,0,2
50531,37,Male,2,0,Mobile,Critical,Married,1,4
50532,36,Male,1,1,Mobile,Critical,Single,1,2
50533,40,Female,1,0,Mobile,High,Married,0,2
50534,35,Male,1,0,Mobile,Critical,Divorced,1,5
50535,38,Male,3,0,Laptop & Accessory,High,Single,0,2
50536,36,Male,1,1,Mobile,Critical,Married,1,2
50537,41,Female,1,0,Laptop & Accessory,High,Married,0,4
50538,39,Female,3,1,Mobile,Critical,Single,0,3
50539,37,Female,1,1,Mobile,Critical,Single,0,2
50540,39,Male,1,0,Laptop & Accessory,Critical,Divorced,1,2
50541,41,Female,3,0,Mobile,Critical,Single,1,2
50542,39,Female,1,1,Laptop & Accessory,High,Divorced,1,3
50543,34,Female,1,1,Mobile,Medium,Married,1,2
50544,38,Female,1,0,Mobile,High,Married,0,3
50545,37,Male,1,1,Mobile,High,Divorced,1,5
50546,39,Female,1,0,Mobile,High,Single,0,3
50547,43,Male,1,0,Mobile,High,Married,0,4
50548,34,Female,3,0,Laptop & Accessory,Critical,Single,0,3
50549,43,Male,1,0,Mobile,Medium,Single,1,5
50550,38,Female,1,0,Fashion,High,Married,1,4
50551,39,Male,3,0,Mobile,Critical,Divorced,0,3
50552,36,Female,1,0,Laptop & Accessory,High,Divorced,1,2
50553,37,Female,1,0,Fashion,High,Divorced,0,4
50554,43,Male,1,0,Mobile,High,Divorced,0,3
50555,36,Female,3,0,Laptop & Accessory,High,Divorced,0,3
50556,38,Male,1,0,Mobile Phone,Critical,Single,0,2
50557,39,Female,1,0,Fashion,Critical,Divorced,0,5
50558,39,Female,1,0,Mobile,Critical,Divorced,0,4
50559,42,Male,3,1,Mobile,Medium,Divorced,1,4
50560,43,Male,3,0,Fashion,High,Married,0,4
50561,39,Male,3,0,Laptop & Accessory,High,Single,0,5
50562,40,Male,1,0,Mobile Phone,High,Single,1,5
50563,37,Male,1,0,Mobile,High,Single,0,3
50564,34,Male,3,1,Mobile,High,Single,1,4
50565,41,Male,1,1,Mobile,High,Single,0,5
50566,34,Female,1,0,Laptop & Accessory,High,Divorced,1,2
50567,43,Male,1,0,Mobile Phone,Critical,Married,1,4
50568,37,Female,1,0,Laptop & Accessory,High,Divorced,0,5
50569,39,Male,3,1,Fashion,High,Divorced,1,2
50570,38,Female,1,0,Laptop & Accessory,High,Single,0,2
50571,34,Male,3,1,Fashion,High,Divorced,0,3
50572,39,Male,1,0,Laptop & Accessory,Critical,Divorced,0,4
50573,38,Female,3,0,Mobile,Critical,Divorced,0,2
50574,43,Female,3,0,Laptop & Accessory,Medium,Divorced,0,3
50575,38,Male,1,0,Grocery,High,Divorced,0,2
50576,43,Male,1,1,Mobile,High,Single,0,3
50577,43,Male,3,0,Grocery,Medium,Married,0,3
50578,35,Male,3,0,Fashion,Medium,Married,0,3
50579,37,Female,3,0,Laptop & Accessory,High,Single,1,2
50580,35,Male,3,0,Fashion,High,Married,0,2
50581,39,Male,3,0,Fashion,High,Single,0,3
50582,42,Female,3,1,Grocery,Medium,Single,1,4
50583,38,Male,1,0,Laptop & Accessory,High,Married,1,3
50584,38,Male,3,0,Laptop & Accessory,Medium,Married,0,2
50585,42,Male,1,1,Mobile,High,Single,1,5
50586,43,Male,3,0,Grocery,High,Single,0,3
50587,39,Male,1,1,Mobile,High,Single,1,5
50588,38,Female,1,0,Mobile,High,Single,0,2
50589,43,Female,1,0,Mobile,Critical,Married,0,2
50590,39,Male,1,0,Grocery,High,Married,0,2
50591,41,Female,1,0,Laptop & Accessory,High,Divorced,1,4
50592,42,Male,1,0,Others,High,Married,0,3
50593,40,Female,1,0,Mobile,Medium,Divorced,0,4
50594,38,Male,1,0,Laptop & Accessory,High,Divorced,1,5
50595,36,Female,3,0,Laptop & Accessory,High,Single,1,2
50596,37,Female,1,1,Mobile,Critical,Divorced,1,3
50597,36,Male,1,0,Grocery,Medium,Divorced,1,3
50598,39,Male,1,0,Mobile,Medium,Divorced,0,3
50599,43,Male,1,0,Fashion,High,Married,0,3
50600,34,Female,1,0,Laptop & Accessory,High,Married,0,3
50601,39,Male,1,1,Mobile Phone,Critical,Married,1,4
50602,40,Female,1,0,Laptop & Accessory,Critical,Divorced,0,5
50603,35,Male,1,0,Mobile Phone,High,Single,0,2
50604,39,Female,1,0,Fashion,Medium,Divorced,0,3
50605,40,Female,1,0,Fashion,High,Married,1,3
50606,43,Female,1,0,Fashion,Medium,Divorced,1,5
50607,35,Female,1,1,Mobile,Critical,Single,1,5
50608,43,Female,1,1,Mobile,Critical,Single,0,4
50609,42,Male,1,0,Laptop & Accessory,Critical,Divorced,0,2
50610,36,Male,1,0,Mobile,Medium,Divorced,0,5
50611,41,Male,1,0,Laptop & Accessory,High,Single,0,3
50612,35,Male,1,0,Fashion,Critical,Single,0,3
50613,40,Female,1,0,Laptop & Accessory,High,Single,0,3
50614,35,Female,1,0,Grocery,Critical,Divorced,0,2
50615,37,Female,1,0,Laptop & Accessory,Critical,Divorced,0,2
50616,34,Male,1,0,Mobile Phone,Critical,Married,0,2
50617,43,Male,3,0,Others,Medium,Divorced,0,3
50618,43,Male,1,0,Mobile,High,Divorced,0,2
50619,40,Female,1,0,Grocery,High,Single,1,2
50620,39,Female,1,1,Laptop & Accessory,High,Divorced,0,4
50621,41,Male,1,0,Laptop & Accessory,Medium,Divorced,1,4
50622,43,Female,1,0,Others,High,Married,0,3
50623,43,Male,3,0,Laptop & Accessory,Critical,Single,1,2
50624,42,Male,3,1,Laptop & Accessory,High,Single,0,5
50625,40,Female,3,1,Others,Critical,Divorced,0,2
50627,38,Female,3,0,Laptop & Accessory,High,Divorced,0,3
50628,38,Female,1,1,Mobile,Medium,Single,0,5
50629,34,Female,1,0,Fashion,Critical,Single,1,5
50630,43,Female,3,0,Mobile,Critical,Single,0,2
50631,36,Female,3,0,Grocery,Critical,Divorced,0,2
50632,37,Female,1,0,Mobile Phone,High,Single,0,3
50633,35,Male,3,0,Laptop & Accessory,High,Married,0,2
50634,41,Male,3,0,Fashion,High,Divorced,1,2
50635,35,Male,2,0,Mobile,Critical,Single,0,4
50636,36,Female,3,0,Fashion,High,Divorced,0,4
50637,42,Male,1,1,Laptop & Accessory,Critical,Married,0,3
50638,36,Male,1,1,Mobile,Medium,Divorced,1,5
50639,41,Female,3,0,Mobile,High,Divorced,1,3
50640,38,Male,3,0,Mobile Phone,High,Divorced,0,4
50641,39,Male,1,0,Mobile,Medium,Divorced,0,3
50642,42,Male,1,0,Others,High,Divorced,1,3
50643,35,Female,1,0,Laptop & Accessory,High,Single,0,4
50644,38,Male,3,0,Laptop & Accessory,High,Divorced,0,5
50645,43,Female,1,0,Mobile,High,Married,0,3
50646,40,Male,1,0,Others,High,Married,0,2
50647,34,Female,3,0,Fashion,High,Divorced,0,3
50648,34,Female,1,0,Mobile,High,Divorced,0,3
50649,34,Female,1,0,Fashion,High,Single,0,2
50650,36,Male,1,0,Grocery,Medium,Single,0,5
50651,40,Male,3,0,Fashion,Critical,Married,0,2
50652,37,Female,3,1,Mobile,High,Single,1,2
50653,37,Female,1,1,Mobile Phone,High,Single,0,5
50654,43,Female,1,0,Laptop & Accessory,High,Married,1,5
50655,35,Male,1,1,Mobile,Critical,Divorced,1,3
50656,35,Male,1,1,Fashion,High,Single,0,5
50657,42,Male,1,0,Mobile Phone,High,Divorced,0,5
50658,42,Male,1,0,Laptop & Accessory,High,Divorced,0,5
50659,43,Female,1,0,Mobile,High,Divorced,0,3
50660,35,Female,1,0,Fashion,High,Divorced,0,3
50661,35,Male,1,0,Fashion,High,Divorced,0,2
50662,39,Male,1,0,Mobile Phone,High,Divorced,0,3
50663,35,Male,1,0,Fashion,Medium,Divorced,0,4
50664,41,Female,1,0,Laptop & Accessory,Critical,Single,0,3
50665,40,Male,2,1,Fashion,High,Divorced,0,5
50666,36,Male,1,0,Fashion,Medium,Married,0,2
50667,35,Male,3,1,Fashion,Critical,Single,1,5
50668,43,Female,1,1,Laptop & Accessory,Medium,Single,0,3
50669,43,Male,1,0,Mobile,High,Married,0,3
50670,38,Male,1,0,Laptop & Accessory,High,Single,0,2
50671,41,Female,3,0,Laptop & Accessory,High,Married,1,2
50672,38,Male,1,1,Mobile Phone,High,Divorced,1,2
50673,40,Male,1,1,Mobile,Critical,Married,0,3
50674,35,Male,1,1,Mobile,High,Single,1,4
50675,38,Male,1,0,Grocery,High,Divorced,0,5
50676,35,Male,1,1,Mobile,Medium,Married,0,4
50677,41,Male,3,1,Laptop & Accessory,Critical,Single,1,3
50678,40,Female,3,0,Laptop & Accessory,High,Divorced,0,4
50679,37,Male,1,0,Mobile,Critical,Divorced,0,2
50680,36,Male,1,0,Grocery,Critical,Single,0,2
50681,42,Female,3,0,Laptop & Accessory,Critical,Divorced,0,3
50682,39,Male,1,0,Fashion,Critical,Single,0,4
50683,41,Male,3,0,Fashion,High,Married,1,3
50684,41,Female,1,0,Mobile,High,Married,0,2
50685,36,Female,1,0,Fashion,Medium,Married,0,4
50686,42,Male,3,0,Grocery,Critical,Divorced,0,3
50687,40,Male,3,0,Fashion,Critical,Single,0,4
50688,37,Female,1,0,Fashion,Medium,Divorced,0,5
50689,39,Male,1,1,Grocery,Critical,Married,0,2
50690,39,Male,1,0,Others,High,Single,0,3
50691,34,Female,1,0,Mobile,Critical,Single,1,4
50692,39,Male,1,0,Laptop & Accessory,Critical,Single,0,4
50693,39,Male,1,0,Laptop & Accessory,Medium,Single,0,2
50694,40,Male,3,0,Mobile,Medium,Divorced,0,2
50695,39,Male,1,0,Mobile,High,Divorced,0,4
50696,42,Male,3,0,Laptop & Accessory,Medium,Married,0,2
50697,41,Male,3,0,Grocery,Medium,Divorced,0,4
50698,38,Male,1,0,Laptop & Accessory,High,Single,0,3
50699,37,Female,1,0,Mobile,Critical,Married,0,4
50700,36,Male,1,0,Laptop & Accessory,Medium,Single,0,2
50701,43,Male,1,0,Laptop & Accessory,High,Divorced,1,2
50702,36,Male,2,0,Mobile,Critical,Divorced,0,3
50703,38,Male,1,0,Mobile,High,Married,1,3
50704,39,Male,1,1,Mobile Phone,Critical,Single,0,3
50705,36,Female,3,1,Laptop & Accessory,High,Single,1,5
50706,41,Male,1,0,Mobile Phone,Critical,Divorced,1,2
50707,36,Male,1,1,Mobile,High,Divorced,0,3
50708,43,Female,1,0,Laptop & Accessory,High,Married,0,2
50709,42,Male,1,0,Mobile,Critical,Divorced,0,3
50710,34,Female,3,0,Laptop & Accessory,High,Divorced,0,3
50711,43,Male,2,0,Mobile Phone,Medium,Single,0,3
50712,34,Female,3,1,Fashion,High,Divorced,0,5
50713,38,Female,1,0,Fashion,High,Single,0,3
50714,37,Male,3,1,Grocery,Critical,Single,1,5
50715,38,Male,3,0,Laptop & Accessory,High,Single,0,5
50716,36,Male,1,0,Mobile,Critical,Divorced,0,3
50717,38,Male,1,0,Mobile Phone,High,Single,0,4
50718,43,Female,1,1,Mobile,Medium,Divorced,1,2
50719,43,Male,1,0,Mobile Phone,High,Divorced,0,2
50720,37,Male,3,0,Laptop & Accessory,High,Divorced,0,3
50721,36,Female,1,0,Laptop & Accessory,High,Divorced,1,2
50722,41,Male,1,0,Fashion,High,Married,0,4
50723,39,Male,1,0,Laptop & Accessory,Critical,Single,0,5
50724,38,Male,1,0,Mobile,Critical,Divorced,0,2
50725,37,Female,3,1,Laptop & Accessory,Medium,Single,0,3
50726,37,Female,3,0,Mobile,Critical,Married,0,5
50727,34,Female,1,0,Others,Medium,Married,0,5
50728,34,Female,1,0,Mobile,Medium,Divorced,0,2
50729,34,Male,1,0,Mobile,High,Single,0,5
50730,36,Female,1,0,Mobile Phone,Critical,Divorced,1,3
50731,37,Female,1,0,Laptop & Accessory,High,Divorced,0,2
50732,35,Male,1,0,Mobile,High,Single,0,3
50733,34,Male,1,1,Mobile,High,Single,1,3
50734,37,Female,1,0,Others,Critical,Married,0,3
50735,38,Female,1,0,Mobile,High,Divorced,1,2
50736,41,Male,1,1,Mobile,Critical,Divorced,1,2
50737,34,Female,3,0,Grocery,High,Divorced,0,5
50738,41,Male,1,0,Mobile,Critical,Single,0,3
50739,42,Male,2,0,Mobile Phone,High,Divorced,0,3
50740,42,Male,1,1,Mobile,Medium,Married,0,5
50741,35,Male,3,0,Laptop & Accessory,Critical,Married,0,5
50742,38,Male,3,0,Laptop & Accessory,High,Divorced,0,4
50743,43,Female,1,0,Grocery,Critical,Divorced,0,5
50744,39,Male,1,0,Mobile,High,Divorced,0,5
50745,37,Male,1,0,Others,High,Divorced,0,4
50746,41,Male,3,0,Laptop & Accessory,High,Divorced,1,5
50747,34,Female,1,1,Mobile,High,Divorced,0,4
50748,40,Female,3,0,Laptop & Accessory,Medium,Divorced,0,3
50749,40,Male,1,0,Mobile,Critical,Married,0,3
50750,36,Male,1,0,Laptop & Accessory,Medium,Married,0,3
50751,34,Male,1,0,Laptop & Accessory,High,Single,0,2
50752,43,Male,3,0,Mobile,Critical,Single,0,2
50753,42,Male,1,0,Laptop & Accessory,Medium,Married,0,2
50754,42,Male,2,0,Laptop & Accessory,High,Divorced,0,5
50755,34,Male,3,0,Laptop & Accessory,Medium,Married,1,2
50756,37,Female,1,0,Mobile,High,Divorced,0,4
50757,36,Female,1,0,Laptop & Accessory,Medium,Single,1,3
50758,42,Female,1,0,Fashion,Medium,Married,1,5
50759,38,Male,1,0,Mobile,Medium,Divorced,0,2
50760,36,Female,3,0,Laptop & Accessory,Medium,Married,0,4
50761,41,Male,3,0,Laptop & Accessory,Medium,Single,0,2
50762,38,Male,1,0,Mobile Phone,High,Divorced,1,4
50763,36,Female,1,0,Fashion,High,Divorced,1,5
50764,37,Female,3,0,Fashion,High,Divorced,1,2
50765,36,Male,1,0,Mobile,High,Divorced,1,5
50766,35,Female,1,0,Fashion,Critical,Married,0,3
50767,37,Female,1,0,Mobile,Medium,Divorced,0,2
50768,43,Female,1,1,Mobile Phone,Critical,Single,1,4
50769,37,Female,1,0,Mobile Phone,Medium,Married,0,2
50770,43,Male,1,0,Grocery,Critical,Divorced,0,2
50771,36,Male,1,0,Laptop & Accessory,High,Divorced,1,5
50772,36,Female,1,0,Laptop & Accessory,High,Single,0,5
50773,42,Female,3,0,Laptop & Accessory,High,Single,0,2
50774,37,Male,1,0,Others,High,Divorced,0,2
50775,41,Male,1,0,Others,Medium,Divorced,0,3
50776,41,Male,1,0,Mobile Phone,Critical,Divorced,0,4
50777,39,Male,1,0,Mobile,High,Single,0,4
50778,35,Male,1,0,Mobile,High,Married,0,3
50779,42,Male,1,0,Laptop & Accessory,Medium,Married,1,2
50780,43,Male,1,0,Others,Critical,Single,0,2
50781,41,Female,1,0,Grocery,Critical,Married,0,2
50782,35,Female,1,0,Mobile,Medium,Divorced,0,3
50783,35,Male,3,0,Others,Critical,Divorced,0,4
50784,41,Male,3,0,Fashion,Critical,Married,1,3
50785,42,Female,1,0,Mobile,Critical,Single,1,2
50786,43,Male,1,0,Mobile Phone,High,Divorced,0,3
50787,42,Male,3,1,Mobile Phone,Critical,Single,1,2
50788,38,Male,1,0,Mobile,Medium,Single,1,2
50789,34,Female,3,1,Others,Medium,Single,1,4
50790,40,Male,1,0,Grocery,Medium,Married,1,4
50791,42,Female,1,1,Mobile,Critical,Single,0,3
50793,36,Female,3,0,Laptop & Accessory,Critical,Single,1,5
50794,39,Male,3,0,Others,Critical,Married,1,4
50795,38,Male,1,0,Fashion,Critical,Single,0,2
50796,43,Female,1,0,Laptop & Accessory,High,Married,0,4
50797,41,Male,1,0,Mobile,Critical,Single,1,3
50798,35,Male,1,0,Others,High,Married,0,5
50799,38,Male,2,0,Laptop & Accessory,High,Divorced,0,4
50800,39,Male,1,0,Mobile,Medium,Divorced,1,3
50801,39,Female,1,0,Laptop & Accessory,Critical,Divorced,1,4
50802,42,Female,3,0,Fashion,High,Single,0,2
50803,38,Female,1,0,Laptop & Accessory,High,Single,1,4
50804,42,Female,1,1,Fashion,Medium,Divorced,0,2
50805,35,Male,1,0,Mobile Phone,Medium,Divorced,1,2
50806,36,Female,1,0,Mobile,High,Single,0,3
50807,41,Female,1,0,Laptop & Accessory,Critical,Single,1,3
50808,38,Female,1,1,Mobile,Critical,Married,1,3
50809,40,Male,1,0,Mobile,High,Single,0,5
50810,39,Female,1,0,Mobile,Critical,Single,0,4
50811,38,Male,3,0,Laptop & Accessory,Medium,Divorced,0,2
50812,34,Female,1,0,Others,High,Single,0,4
50813,37,Female,1,0,Grocery,Medium,Married,1,4
50814,40,Male,1,0,Mobile,High,Married,0,3
50815,34,Male,1,1,Laptop & Accessory,High,Divorced,0,3
50816,40,Male,1,1,Mobile Phone,Critical,Single,0,5
50817,35,Female,1,0,Laptop & Accessory,Critical,Divorced,0,2
50818,38,Female,1,0,Fashion,High,Divorced,0,3
50819,42,Female,2,0,Mobile,Critical,Single,0,5
50820,42,Female,1,0,Laptop & Accessory,Medium,Divorced,0,2
50821,43,Female,1,0,Grocery,Medium,Divorced,1,5
50822,34,Male,3,1,Fashion,Critical,Single,1,4
50823,37,Male,3,1,Fashion,High,Single,1,4
50824,41,Female,1,0,Fashion,Medium,Divorced,1,5
50825,36,Male,1,0,Laptop & Accessory,Medium,Single,0,3
50826,39,Female,3,0,Fashion,High,Married,1,3
50827,43,Male,3,0,Laptop & Accessory,High,Single,0,4
50828,37,Female,3,1,Mobile,Critical,Single,1,4
50829,37,Male,1,1,Mobile,Critical,Divorced,0,5
50830,40,Male,1,0,Grocery,Medium,Divorced,1,3
50831,41,Female,1,0,Others,High,Divorced,0,3
50832,39,Male,2,0,Others,Critical,Single,0,4
50833,37,Male,1,0,Mobile,High,Married,0,3
50834,38,Male,1,0,Fashion,High,Married,0,2
50835,43,Male,1,0,Laptop & Accessory,Critical,Single,0,2
50836,38,Female,3,0,Laptop & Accessory,Medium,Married,0,5
50837,40,Male,1,0,Laptop & Accessory,Critical,Single,1,3
50838,40,Male,2,0,Grocery,High,Married,1,4
50839,36,Female,3,0,Laptop & Accessory,High,Married,0,5
50840,40,Female,3,0,Laptop & Accessory,Critical,Single,0,5
50841,36,Male,1,0,Mobile Phone,High,Divorced,0,2
50842,37,Female,1,1,Fashion,Critical,Divorced,1,5
50843,42,Male,1,0,Mobile,Critical,Divorced,0,4
50844,34,Female,3,0,Laptop & Accessory,High,Divorced,0,5
50845,36,Male,1,0,Fashion,High,Single,0,2
50846,41,Female,3,0,Mobile,High,Divorced,0,2
50847,41,Female,1,0,Grocery,Critical,Single,0,4
50848,35,Female,1,0,Mobile Phone,High,Single,0,2
50849,38,Female,1,0,Laptop & Accessory,High,Divorced,0,2
50850,36,Male,3,0,Laptop & Accessory,Critical,Single,0,2
50851,36,Male,3,1,Grocery,Critical,Single,1,3
50852,39,Male,1,0,Grocery,Critical,Divorced,1,4
50853,43,Female,1,0,Mobile,Critical,Married,0,3
50854,36,Female,1,0,Laptop & Accessory,High,Married,0,3
50855,43,Male,1,0,Laptop & Accessory,Medium,Divorced,0,3
50856,36,Female,3,1,Mobile,Medium,Single,0,2
50857,35,Female,3,1,Laptop & Accessory,High,Divorced,1,3
50858,43,Male,1,0,Mobile,High,Married,0,3
50859,39,Female,1,0,Laptop & Accessory,High,Single,0,2
50860,43,Male,3,0,Laptop & Accessory,High,Divorced,0,5
50861,43,Male,1,1,Laptop & Accessory,High,Divorced,1,3
50862,36,Male,3,0,Laptop & Accessory,Critical,Divorced,1,2
50863,38,Male,3,0,Fashion,High,Divorced,0,4
50864,34,Female,1,0,Laptop & Accessory,Medium,Married,1,2
50865,35,Male,1,0,Mobile,High,Divorced,1,3
50866,36,Male,3,0,Laptop & Accessory,High,Divorced,0,2
50867,39,Male,3,0,Laptop & Accessory,Medium,Divorced,1,4
50868,37,Male,1,0,Fashion,High,Divorced,0,3
50869,37,Male,3,0,Laptop & Accessory,High,Divorced,0,3
50870,38,Female,1,0,Grocery,Critical,Divorced,1,3
50871,43,Female,1,0,Laptop & Accessory,Critical,Single,1,3
50872,37,Female,3,0,Laptop & Accessory,Medium,Divorced,1,2
50873,42,Female,1,1,Mobile,High,Single,1,3
50874,37,Male,1,0,Mobile Phone,Critical,Single,0,2
50875,39,Female,2,0,Grocery,Medium,Divorced,0,5
50876,41,Female,1,0,Mobile,Medium,Divorced,0,5
50877,43,Female,1,0,Mobile Phone,Critical,Single,0,3
50878,34,Male,1,0,Fashion,High,Single,0,2
50879,36,Male,1,0,Mobile,Medium,Divorced,0,2
50880,37,Male,1,0,Mobile Phone,Medium,Single,0,5
50881,40,Male,2,0,Fashion,Critical,Single,0,5
50882,37,Male,1,1,Laptop & Accessory,High,Single,0,5
50883,34,Female,1,1,Fashion,Medium,Single,1,2
50884,40,Female,1,0,Grocery,Medium,Single,0,2
50885,40,Female,1,0,Others,Critical,Divorced,1,5
50886,39,Male,1,0,Grocery,High,Married,0,2
50887,42,Female,3,0,Laptop & Accessory,High,Single,1,4
50888,36,Female,3,1,Mobile Phone,High,Single,0,3
50889,41,Female,3,0,Laptop & Accessory,Medium,Married,0,5
50890,39,Female,1,0,Grocery,High,Single,0,4
