CustomerID,OrderCount,LastPurchaseDate,Sales,DaySinceLastOrder
52860,1,2002/4/15,$54.00 ,2
52861,1,11/26/15,$114.00 ,4
52862,1,1/18/15,$231.00 ,0
52863,,10/21/15,$140.00 ,10
52864,3,10/21/15,$211.00 ,7
52865,4,3/21/15,$117.00 ,
52866,1,2012/8/15,$118.00 ,4
52867,1,2007/7/15,$250.00 ,2
52868,1,12/14/15,$72.00 ,4
52869,9,3/19/15,$54.00 ,4
52870,5,11/21/15,$114.00 ,10
52871,1,6/15/15,$231.00 ,2
52872,1,8/29/15,$140.00 ,7
52873,1,1/26/15,$211.00 ,2
52874,12,2011/6/15,$117.00 ,11
52875,1,4/22/15,$118.00 ,0
52876,5,2005/3/15,$250.00 ,8
52877,1,3/15/15,$72.00 ,2
52878,7,10/22/15,$54.00 ,7
52879,1,11/26/15,$114.00 ,2
52880,1,2006/9/15,$231.00 ,0
52881,5,11/22/15,$140.00 ,
52882,2,2009/6/15,$211.00 ,2
52883,1,1/14/15,$117.00 ,2
52884,1,6/13/15,$118.00 ,8
52885,8,2008/1/15,$250.00 ,1
52886,4,12/26/15,$72.00 ,1
52887,1,6/20/15,$54.00 ,0
52888,2,2001/10/15,$114.00 ,2
52889,1,2003/5/15,$231.00 ,7
52890,,4/28/15,$140.00 ,11
52891,5,4/14/15,$211.00 ,7
52892,,10/22/15,$117.00 ,8
52893,1,8/19/15,$118.00 ,4
52894,1,6/27/15,$250.00 ,0
52895,1,7/28/15,$72.00 ,2
52896,1,2005/6/15,$54.00 ,2
52897,1,2/16/15,$114.00 ,3
52898,1,3/20/15,$231.00 ,0
52899,3,2011/12/15,$140.00 ,4
52900,1,7/17/15,$211.00 ,2
52901,1,2011/3/15,$117.00 ,9
52902,2,11/21/15,$118.00 ,2
52903,4,4/15/15,$250.00 ,14
52905,9,2002/10/15,$54.00 ,8
52906,,2006/8/15,$114.00 ,10
52907,1,2008/8/15,$231.00 ,7
52908,11,8/15/15,$140.00 ,11
52909,1,2004/8/15,$211.00 ,4
52910,1,5/22/15,$117.00 ,2
52911,1,2001/2/15,$118.00 ,7
52912,1,2002/2/15,$250.00 ,9
52914,1,2012/5/15,$54.00 ,1
52915,1,3/18/15,$114.00 ,0
52916,1,3/18/15,$231.00 ,1
52917,2,12/13/15,$140.00 ,2
52918,1,2011/8/15,$211.00 ,2
52919,1,2003/7/15,$117.00 ,2
52920,1,1/20/15,$118.00 ,1
52921,1,3/27/15,$250.00 ,3
52922,1,5/21/15,$72.00 ,4
52923,2,4/27/15,$54.00 ,0
52924,9,6/17/15,$114.00 ,
52925,1,2/14/15,$231.00 ,7
52926,1,2006/6/15,$140.00 ,0
52927,1,11/16/15,$211.00 ,3
52928,1,9/22/15,$117.00 ,7
52929,1,2010/11/15,$118.00 ,3
52930,1,2004/11/15,$250.00 ,8
52931,1,2/22/15,$72.00 ,2
52932,2,2006/3/15,$54.00 ,6
52933,2,2008/7/15,$114.00 ,1
52934,2,2010/9/15,$231.00 ,4
52935,2,2010/10/15,$140.00 ,4
52936,2,2007/10/15,$211.00 ,4
52937,7,9/14/15,$117.00 ,8
52938,2,9/20/15,$118.00 ,1
52939,3,9/18/15,$250.00 ,1
52940,2,2009/1/15,$72.00 ,3
52941,2,4/19/15,$54.00 ,2
52943,16,12/20/15,$231.00 ,9
52944,2,5/20/15,$140.00 ,1
52945,3,2004/10/15,$211.00 ,3
52946,2,6/24/15,$117.00 ,1
52947,5,2002/7/15,$118.00 ,
52948,2,5/19/15,$250.00 ,3
52949,2,2/22/15,$72.00 ,1
52950,2,2003/9/15,$54.00 ,4
52951,2,10/28/15,$114.00 ,7
52952,5,8/16/15,$231.00 ,4
52953,8,2002/2/15,$140.00 ,8
52954,16,2/16/15,$211.00 ,
52955,2,11/13/15,$117.00 ,1
52956,3,2001/8/15,$118.00 ,3
52957,2,2012/11/15,$250.00 ,4
52958,2,2011/8/15,$72.00 ,5
52960,2,9/22/15,$114.00 ,7
52961,5,10/15/15,$231.00 ,6
52963,2,2002/11/15,$211.00 ,16
52964,4,5/25/15,$117.00 ,
52965,2,2011/11/15,$118.00 ,10
52966,2,2/23/15,$250.00 ,1
52968,2,2005/8/15,$54.00 ,1
52969,,2003/7/15,$114.00 ,12
52970,2,2011/7/15,$231.00 ,3
52971,3,5/23/15,$140.00 ,3
52972,3,2001/8/15,$211.00 ,3
52973,2,12/28/15,$117.00 ,3
52974,2,2005/11/15,$118.00 ,
52975,2,2010/11/15,$250.00 ,2
52976,5,3/17/15,$72.00 ,5
52977,2,8/14/15,$54.00 ,9
52978,8,2005/8/15,$114.00 ,
52979,2,9/24/15,$231.00 ,
52980,2,5/14/15,$140.00 ,5
52981,2,7/16/15,$211.00 ,2
52982,2,11/27/15,$117.00 ,1
52983,8,4/13/15,$118.00 ,3
52984,7,7/28/15,$250.00 ,11
52985,2,4/19/15,$72.00 ,4
52987,3,2010/11/15,$114.00 ,3
52988,2,5/18/15,$231.00 ,3
52989,2,9/16/15,$140.00 ,1
52990,16,7/27/15,$211.00 ,
52991,3,4/21/15,$117.00 ,2
52992,2,5/21/15,$118.00 ,3
52993,2,11/17/15,$250.00 ,3
52994,2,2007/8/15,$72.00 ,3
52995,2,7/29/15,$54.00 ,3
52996,2,2002/3/15,$114.00 ,4
52997,2,1/17/15,$231.00 ,7
52999,10,7/28/15,$211.00 ,10
53000,3,2009/9/15,$117.00 ,16
53001,2,8/13/15,$118.00 ,
53002,2,11/19/15,$250.00 ,1
53003,12,3/24/15,$72.00 ,10
53005,2,3/15/15,$114.00 ,4
53006,2,1/18/15,$231.00 ,2
53007,3,12/19/15,$140.00 ,3
53008,12,2004/12/15,$211.00 ,9
53009,2,3/19/15,$117.00 ,8
53010,2,2003/9/15,$118.00 ,3
53011,2,8/25/15,$250.00 ,3
53012,2,2/19/15,$72.00 ,1
53013,2,2001/11/15,$54.00 ,8
53014,3,2008/4/15,$114.00 ,1
53015,2,7/14/15,$231.00 ,8
53016,3,7/27/15,$140.00 ,1
53017,4,7/13/15,$211.00 ,8
53018,2,2010/8/15,$117.00 ,1
53019,2,2001/1/15,$118.00 ,10
53020,3,2006/1/15,$250.00 ,3
53021,2,2003/7/15,$72.00 ,8
53022,2,2004/3/15,$54.00 ,3
53023,2,2011/4/15,$114.00 ,
53024,10,2001/4/15,$231.00 ,
53025,6,2004/3/15,$140.00 ,
53026,2,2012/11/15,$211.00 ,
53027,,2004/12/15,$117.00 ,8
53028,2,3/24/15,$118.00 ,5
53029,2,2004/5/15,$250.00 ,1
53030,2,2012/1/15,$72.00 ,2
53031,2,6/14/15,$54.00 ,6
53033,13,2/26/15,$231.00 ,
53034,2,4/23/15,$140.00 ,6
53035,4,2004/10/15,$211.00 ,8
53036,2,2005/2/15,$117.00 ,2
53037,,2012/6/15,$118.00 ,8
53038,6,9/28/15,$250.00 ,
53039,2,2010/2/15,$72.00 ,5
53040,2,2010/4/15,$54.00 ,1
53041,6,2009/1/15,$114.00 ,9
53042,5,12/29/15,$231.00 ,2
53044,2,10/13/15,$211.00 ,
53045,2,2003/9/15,$117.00 ,2
53046,3,7/13/15,$118.00 ,3
53047,12,2008/8/15,$250.00 ,16
53048,3,6/28/15,$72.00 ,3
53049,2,2007/5/15,$54.00 ,7
53050,2,9/22/15,$114.00 ,5
53051,2,2002/11/15,$231.00 ,10
53052,2,2001/5/15,$140.00 ,8
53053,16,2009/12/15,$211.00 ,13
53054,2,2010/8/15,$117.00 ,3
53055,2,6/27/15,$118.00 ,3
53056,2,2001/1/15,$250.00 ,3
53057,3,6/21/15,$72.00 ,3
53058,2,7/20/15,$54.00 ,1
53059,5,11/27/15,$114.00 ,8
53060,2,2/13/15,$231.00 ,8
53061,3,7/16/15,$140.00 ,3
53062,2,2001/3/15,$211.00 ,3
53063,6,2006/2/15,$117.00 ,10
53064,2,10/19/15,$118.00 ,3
53065,2,2002/7/15,$250.00 ,3
53066,2,2003/6/15,$72.00 ,
53067,,2006/10/15,$54.00 ,9
53068,2,2003/5/15,$114.00 ,6
53069,2,2/19/15,$231.00 ,3
53070,2,1/14/15,$140.00 ,3
53071,2,8/30/15,$211.00 ,3
53072,8,6/27/15,$117.00 ,9
53073,4,2003/3/15,$118.00 ,10
53074,2,7/21/15,$250.00 ,1
53075,2,2002/11/15,$72.00 ,5
53076,2,2006/8/15,$54.00 ,4
53077,8,5/19/15,$114.00 ,6
53078,2,2005/11/15,$231.00 ,5
53079,8,2/13/15,$140.00 ,8
53080,2,4/26/15,$211.00 ,1
53081,2,1/15/15,$117.00 ,1
53082,8,8/29/15,$118.00 ,9
53083,2,2003/11/15,$250.00 ,6
53084,,7/19/15,$72.00 ,11
53085,11,6/28/15,$54.00 ,12
53086,5,5/15/15,$114.00 ,14
53087,,1/14/15,$231.00 ,10
53088,2,2001/6/15,$140.00 ,5
53089,2,11/21/15,$211.00 ,2
53090,2,2002/3/15,$117.00 ,1
53091,2,1/24/15,$118.00 ,3
53093,,2011/10/15,$72.00 ,3
53094,8,2/28/15,$54.00 ,8
53095,2,2011/8/15,$114.00 ,5
53096,2,5/23/15,$231.00 ,7
53097,2,2011/8/15,$140.00 ,4
53098,12,5/23/15,$211.00 ,7
53099,2,3/21/15,$117.00 ,10
53100,2,2007/3/15,$118.00 ,9
53101,4,5/18/15,$250.00 ,4
53102,6,7/31/15,$72.00 ,8
53103,2,2004/5/15,$54.00 ,1
53104,2,2010/10/15,$114.00 ,3
53105,2,2003/5/15,$231.00 ,3
53106,2,11/15/15,$140.00 ,3
53107,2,2006/7/15,$211.00 ,3
53108,8,2012/2/15,$117.00 ,8
53109,3,2008/10/15,$118.00 ,3
53110,8,9/23/15,$250.00 ,5
53112,2,2/17/15,$54.00 ,3
53113,,11/30/15,$114.00 ,9
53114,2,8/27/15,$231.00 ,1
53115,7,2003/6/15,$140.00 ,10
53116,2,1/21/15,$211.00 ,1
53117,2,2012/1/15,$117.00 ,3
53118,2,10/15/15,$118.00 ,5
53119,2,2010/9/15,$250.00 ,1
53120,2,8/21/15,$72.00 ,8
53121,8,2005/12/15,$54.00 ,8
53122,4,2007/9/15,$114.00 ,
53123,2,2005/12/15,$231.00 ,9
53124,5,1/25/15,$140.00 ,9
53125,,8/24/15,$211.00 ,2
53126,2,2004/10/15,$117.00 ,3
53127,2,6/25/15,$118.00 ,4
53128,2,2001/3/15,$250.00 ,1
53129,10,1/15/15,$72.00 ,12
53130,3,12/31/15,$54.00 ,3
53131,,2003/12/15,$114.00 ,9
53132,12,2006/8/15,$231.00 ,11
53133,2,2004/5/15,$140.00 ,8
53134,2,2010/11/15,$211.00 ,8
53135,8,2005/3/15,$117.00 ,8
53136,2,2011/1/15,$118.00 ,3
53137,12,2006/10/15,$250.00 ,10
53138,2,9/24/15,$72.00 ,5
53140,2,12/26/15,$114.00 ,8
53141,2,2002/3/15,$231.00 ,8
53142,3,6/22/15,$140.00 ,3
53143,2,2009/7/15,$211.00 ,10
53144,9,8/22/15,$117.00 ,
53145,14,6/21/15,$118.00 ,4
53146,2,6/13/15,$250.00 ,1
53148,2,5/30/15,$54.00 ,2
53150,2,6/17/15,$231.00 ,2
53151,2,3/20/15,$140.00 ,1
53152,2,2011/9/15,$211.00 ,5
53153,2,8/18/15,$117.00 ,4
53154,2,2008/12/15,$118.00 ,
53155,10,8/24/15,$250.00 ,9
53156,2,2010/2/15,$72.00 ,3
53157,2,4/18/15,$54.00 ,8
53158,3,2012/6/15,$114.00 ,3
53159,2,5/16/15,$231.00 ,3
53160,2,2005/7/15,$140.00 ,8
53161,2,7/25/15,$211.00 ,5
53162,,4/16/15,$117.00 ,10
53163,5,6/25/15,$118.00 ,11
53164,2,2005/1/15,$250.00 ,8
53165,2,2005/3/15,$72.00 ,14
53166,2,2010/11/15,$54.00 ,3
53167,2,11/18/15,$114.00 ,3
53168,2,2006/4/15,$231.00 ,1
53169,2,2009/2/15,$140.00 ,1
53170,2,9/15/15,$211.00 ,3
53171,2,2006/12/15,$117.00 ,1
53172,2,4/22/15,$118.00 ,8
53173,,2004/7/15,$250.00 ,1
53174,7,11/20/15,$72.00 ,8
53175,3,2004/6/15,$54.00 ,3
53176,8,8/21/15,$114.00 ,8
53177,2,9/16/15,$231.00 ,1
53178,2,11/14/15,$140.00 ,3
53179,2,1/28/15,$211.00 ,1
53180,2,7/18/15,$117.00 ,
53181,2,3/22/15,$118.00 ,3
53182,2,2005/9/15,$250.00 ,8
53183,3,10/21/15,$72.00 ,3
53184,2,11/22/15,$54.00 ,1
53185,2,2009/12/15,$114.00 ,4
53186,2,2007/6/15,$231.00 ,1
53187,8,10/18/15,$140.00 ,
53188,2,8/23/15,$211.00 ,
53189,2,10/14/15,$117.00 ,1
53190,3,3/23/15,$118.00 ,3
53191,2,9/16/15,$250.00 ,1
53192,2,2002/7/15,$72.00 ,3
53193,2,2009/12/15,$54.00 ,1
53194,2,12/20/15,$114.00 ,5
53195,2,3/17/15,$231.00 ,8
53196,2,4/18/15,$140.00 ,1
53197,2,2011/12/15,$211.00 ,8
53198,3,12/27/15,$117.00 ,3
53199,2,8/27/15,$118.00 ,5
53200,2,10/28/15,$250.00 ,3
53202,2,1/14/15,$54.00 ,4
53203,2,2012/1/15,$114.00 ,1
53204,2,8/19/15,$231.00 ,5
53205,2,4/24/15,$140.00 ,3
53206,10,2010/1/15,$211.00 ,1
53207,2,2012/2/15,$117.00 ,1
53208,13,2/23/15,$118.00 ,18
53209,2,2005/5/15,$250.00 ,4
53210,2,8/17/15,$72.00 ,3
53211,2,2001/12/15,$54.00 ,2
53212,4,2006/4/15,$114.00 ,10
53213,2,2011/3/15,$231.00 ,1
53214,2,2012/1/15,$140.00 ,3
53215,2,1/31/15,$211.00 ,3
53216,4,2008/1/15,$117.00 ,13
53217,2,3/26/15,$118.00 ,3
53218,2,6/13/15,$250.00 ,3
53219,2,2007/2/15,$72.00 ,4
53220,11,8/28/15,$54.00 ,8
53221,4,2008/4/15,$114.00 ,3
53223,2,2008/3/15,$140.00 ,7
53224,,2009/3/15,$211.00 ,8
53225,5,5/24/15,$117.00 ,5
53226,2,1/31/15,$118.00 ,8
53227,2,11/30/15,$250.00 ,9
53228,2,2/25/15,$72.00 ,3
53229,2,2004/1/15,$54.00 ,5
53230,2,2009/1/15,$114.00 ,3
53231,2,1/18/15,$231.00 ,5
53233,2,11/21/15,$211.00 ,3
53234,2,2002/9/15,$117.00 ,3
53235,12,2002/10/15,$118.00 ,11
53236,2,1/25/15,$250.00 ,9
53237,2,2005/7/15,$72.00 ,5
53238,2,2003/6/15,$54.00 ,5
53239,2,11/18/15,$114.00 ,1
53240,2,1/23/15,$231.00 ,1
53241,2,9/27/15,$140.00 ,13
53242,2,2005/4/15,$211.00 ,3
53244,2,8/23/15,$118.00 ,5
53245,,10/14/15,$250.00 ,8
53246,2,7/19/15,$72.00 ,2
53247,2,6/17/15,$54.00 ,1
53248,8,10/28/15,$114.00 ,9
53249,2,2004/3/15,$231.00 ,1
53250,16,2005/6/15,$140.00 ,8
53251,7,9/23/15,$211.00 ,8
53252,14,2008/1/15,$117.00 ,
53253,2,6/30/15,$118.00 ,5
53254,2,10/14/15,$250.00 ,2
53255,5,4/22/15,$72.00 ,4
53256,2,2009/5/15,$54.00 ,1
53257,6,10/22/15,$114.00 ,8
53258,2,2010/1/15,$231.00 ,
53259,2,10/31/15,$140.00 ,9
53260,8,2003/8/15,$211.00 ,8
53261,2,2007/11/15,$117.00 ,4
53262,2,10/13/15,$118.00 ,3
53263,2,2012/10/15,$250.00 ,1
53264,2,6/13/15,$72.00 ,
53265,2,2012/7/15,$54.00 ,
53266,3,2012/6/15,$114.00 ,1
53267,10,2003/9/15,$231.00 ,
53268,2,2002/8/15,$140.00 ,3
53269,7,2004/1/15,$211.00 ,8
53270,8,6/16/15,$117.00 ,8
53271,2,6/21/15,$118.00 ,11
53272,7,10/15/15,$250.00 ,10
53273,,2008/6/15,$72.00 ,14
53274,2,10/17/15,$54.00 ,8
53275,2,2008/8/15,$114.00 ,6
53276,6,8/21/15,$231.00 ,9
53277,4,10/13/15,$140.00 ,8
53278,2,6/27/15,$211.00 ,1
53279,2,2012/8/15,$117.00 ,3
53280,2,2001/3/15,$118.00 ,6
53282,,2/15/15,$72.00 ,2
53283,2,6/16/15,$54.00 ,1
53284,,7/19/15,$114.00 ,2
53285,2,4/18/15,$231.00 ,8
53286,2,10/27/15,$140.00 ,1
53287,2,7/25/15,$211.00 ,4
53288,6,2005/5/15,$117.00 ,8
53289,2,8/16/15,$118.00 ,1
53290,2,2003/12/15,$250.00 ,3
53291,2,1/26/15,$72.00 ,
53292,12,2012/4/15,$54.00 ,9
53293,8,2007/5/15,$114.00 ,
53294,7,1/19/15,$231.00 ,10
53295,2,3/26/15,$140.00 ,3
53296,3,2007/8/15,$211.00 ,2
53297,2,12/23/15,$117.00 ,
53298,5,4/21/15,$118.00 ,4
53299,2,7/26/15,$250.00 ,10
53300,2,2001/7/15,$72.00 ,5
53302,2,7/15/15,$114.00 ,5
53303,2,2009/2/15,$231.00 ,1
53304,11,2008/12/15,$140.00 ,8
53305,2,2008/11/15,$211.00 ,7
53306,2,2/27/15,$117.00 ,3
53307,2,9/28/15,$118.00 ,1
53308,2,2008/2/15,$250.00 ,4
53309,2,5/29/15,$72.00 ,3
53310,2,2008/10/15,$54.00 ,3
53311,6,2008/6/15,$114.00 ,8
53312,2,9/22/15,$231.00 ,4
53313,2,10/15/15,$140.00 ,
53314,2,4/15/15,$211.00 ,1
53317,3,11/29/15,$250.00 ,3
53318,2,2/15/15,$72.00 ,1
53319,2,8/17/15,$54.00 ,1
53320,5,7/31/15,$114.00 ,8
53321,2,10/30/15,$231.00 ,3
53322,2,2008/3/15,$140.00 ,3
53323,2,2008/3/15,$211.00 ,7
53324,2,12/18/15,$117.00 ,3
53325,2,8/15/15,$118.00 ,3
53327,2,6/18/15,$72.00 ,2
53328,3,10/15/15,$54.00 ,3
53329,2,2009/3/15,$114.00 ,3
53330,2,2009/2/15,$231.00 ,6
53331,2,2008/7/15,$140.00 ,1
53332,9,2/18/15,$211.00 ,11
53333,9,6/14/15,$117.00 ,9
53334,2,11/26/15,$118.00 ,1
53335,2,5/27/15,$250.00 ,3
53336,8,5/26/15,$72.00 ,
53339,2,2002/7/15,$231.00 ,3
53340,12,7/15/15,$140.00 ,9
53341,5,6/14/15,$211.00 ,8
53342,,11/28/15,$117.00 ,2
53343,2,2005/11/15,$118.00 ,
53344,2,2005/1/15,$250.00 ,2
53345,2,6/14/15,$72.00 ,2
53346,10,2012/11/15,$54.00 ,8
53347,2,8/13/15,$114.00 ,1
53348,2,3/29/15,$231.00 ,3
53349,2,8/17/15,$140.00 ,3
53350,2,2/26/15,$211.00 ,6
53351,3,2001/12/15,$117.00 ,9
53352,3,2011/6/15,$118.00 ,3
53353,2,2007/6/15,$250.00 ,5
53354,2,2009/4/15,$72.00 ,1
53355,4,4/14/15,$54.00 ,9
53356,8,2012/3/15,$114.00 ,
53357,3,2002/11/15,$231.00 ,1
53358,12,8/13/15,$140.00 ,11
53359,2,2011/7/15,$211.00 ,9
53360,2,10/14/15,$117.00 ,4
53361,2,2005/12/15,$118.00 ,9
53362,2,9/22/15,$250.00 ,8
53363,,5/29/15,$72.00 ,8
53364,2,9/19/15,$54.00 ,8
53365,2,9/25/15,$114.00 ,
53366,2,2006/6/15,$231.00 ,4
53367,13,4/24/15,$140.00 ,7
53368,3,10/26/15,$211.00 ,3
53369,2,9/26/15,$117.00 ,
53370,3,3/13/15,$118.00 ,11
53371,3,2011/7/15,$250.00 ,3
53372,4,7/13/15,$72.00 ,8
53373,,10/28/15,$54.00 ,6
53374,2,2004/5/15,$114.00 ,1
53375,2,2010/2/15,$231.00 ,5
53376,12,4/21/15,$140.00 ,14
53377,8,2009/7/15,$211.00 ,8
53378,2,2001/10/15,$117.00 ,1
53379,3,12/24/15,$118.00 ,3
53380,3,8/23/15,$250.00 ,3
53381,5,2008/8/15,$72.00 ,4
53382,2,4/13/15,$54.00 ,3
53383,4,8/27/15,$114.00 ,7
53384,,11/25/15,$231.00 ,2
53385,3,2004/12/15,$140.00 ,4
53386,2,9/13/15,$211.00 ,8
53387,3,2009/5/15,$117.00 ,3
53388,3,2003/11/15,$118.00 ,3
53389,2,5/15/15,$250.00 ,1
53390,5,4/23/15,$72.00 ,8
53391,2,8/24/15,$54.00 ,2
53392,2,1/17/15,$114.00 ,1
53393,2,10/13/15,$231.00 ,17
53394,8,2004/11/15,$140.00 ,9
53395,2,10/31/15,$211.00 ,5
53396,4,3/19/15,$117.00 ,2
53398,2,2005/10/15,$250.00 ,3
53399,2,2003/3/15,$72.00 ,4
53400,2,2006/7/15,$54.00 ,5
53401,2,1/25/15,$114.00 ,5
53402,2,3/31/15,$231.00 ,10
53403,2,2/22/15,$140.00 ,3
53404,3,7/24/15,$211.00 ,1
53405,2,9/28/15,$117.00 ,2
53406,2,4/20/15,$118.00 ,3
53407,2,2001/10/15,$250.00 ,4
53408,2,4/17/15,$72.00 ,5
53409,2,4/29/15,$54.00 ,2
53410,5,4/17/15,$114.00 ,4
53411,5,2/25/15,$231.00 ,13
53412,2,12/16/15,$140.00 ,4
53413,2,9/23/15,$211.00 ,3
53415,2,4/26/15,$118.00 ,3
53416,4,2010/12/15,$250.00 ,8
53417,2,2005/6/15,$72.00 ,3
53418,15,2011/8/15,$54.00 ,10
53420,2,2003/8/15,$231.00 ,1
53422,2,2/25/15,$211.00 ,1
53423,2,2002/7/15,$117.00 ,5
53424,2,4/20/15,$118.00 ,4
53425,2,9/17/15,$250.00 ,1
53426,,5/13/15,$72.00 ,8
53428,2,7/29/15,$114.00 ,3
53430,4,5/29/15,$140.00 ,1
53431,2,6/25/15,$211.00 ,6
53432,2,2004/12/15,$117.00 ,8
53433,14,2006/3/15,$118.00 ,9
53434,3,4/27/15,$250.00 ,3
53435,2,6/25/15,$72.00 ,3
53436,3,12/18/15,$54.00 ,2
53437,2,11/27/15,$114.00 ,5
53438,7,6/30/15,$231.00 ,9
53439,2,11/14/15,$140.00 ,1
53440,2,8/28/15,$211.00 ,1
53442,2,1/14/15,$118.00 ,1
53443,8,2007/12/15,$250.00 ,9
53445,2,8/30/15,$54.00 ,3
53446,2,12/13/15,$114.00 ,4
53447,8,2009/1/15,$231.00 ,8
53448,8,1/19/15,$140.00 ,4
53450,2,2006/7/15,$117.00 ,1
53451,,2002/12/15,$118.00 ,9
53452,2,2008/1/15,$250.00 ,
53453,8,12/14/15,$72.00 ,6
53454,2,2/17/15,$54.00 ,3
53455,2,2012/6/15,$114.00 ,8
53456,2,2005/10/15,$231.00 ,1
53457,5,8/26/15,$140.00 ,18
53458,3,7/27/15,$211.00 ,4
53459,2,2008/10/15,$117.00 ,2
53460,2,8/17/15,$118.00 ,9
53461,2,2002/11/15,$250.00 ,2
53463,5,4/19/15,$54.00 ,12
53464,2,2009/12/15,$114.00 ,4
53465,2,6/16/15,$231.00 ,4
53467,,6/26/15,$211.00 ,5
53468,,6/14/15,$117.00 ,3
53469,2,7/21/15,$118.00 ,4
53470,2,2010/8/15,$250.00 ,1
53471,2,2003/12/15,$72.00 ,1
53472,2,2005/7/15,$54.00 ,5
53473,3,5/20/15,$114.00 ,3
53474,2,7/14/15,$231.00 ,3
53475,3,3/17/15,$140.00 ,3
53476,2,3/31/15,$211.00 ,4
53477,2,2012/3/15,$117.00 ,4
53479,,2/17/15,$250.00 ,16
53480,8,10/26/15,$72.00 ,9
53481,2,10/23/15,$54.00 ,3
53482,2,2/22/15,$114.00 ,4
53483,2,2009/7/15,$231.00 ,3
53484,4,11/28/15,$140.00 ,5
53485,6,6/17/15,$211.00 ,4
53486,2,2007/2/15,$117.00 ,3
53487,2,2010/7/15,$118.00 ,4
53488,2,2008/12/15,$250.00 ,3
53489,2,3/25/15,$72.00 ,3
53490,,2/15/15,$54.00 ,3
53491,,2003/6/15,$114.00 ,9
53492,2,2008/11/15,$231.00 ,1
53493,4,2010/4/15,$140.00 ,9
53494,3,2001/12/15,$211.00 ,3
53495,8,2005/1/15,$117.00 ,8
53496,2,4/18/15,$118.00 ,10
53497,15,4/13/15,$250.00 ,8
53498,2,1/20/15,$72.00 ,5
53499,2,7/17/15,$54.00 ,4
53500,2,10/15/15,$114.00 ,2
53501,2,2004/1/15,$231.00 ,4
53502,8,12/17/15,$140.00 ,2
53505,2,12/25/15,$118.00 ,3
53506,2,2007/4/15,$250.00 ,1
53507,2,2008/1/15,$72.00 ,1
53508,2,2008/12/15,$54.00 ,3
53509,2,1/27/15,$114.00 ,1
53510,5,3/25/15,$231.00 ,12
53511,2,2008/2/15,$140.00 ,3
53513,2,7/18/15,$117.00 ,3
53514,2,2004/1/15,$118.00 ,1
53515,3,3/17/15,$250.00 ,3
53516,3,4/18/15,$72.00 ,3
53517,2,2003/7/15,$54.00 ,1
53518,2,7/18/15,$114.00 ,1
53519,2,2/15/15,$231.00 ,4
53520,2,4/16/15,$140.00 ,3
53521,2,8/28/15,$211.00 ,
53522,6,3/25/15,$117.00 ,3
53523,2,2011/6/15,$118.00 ,8
53524,2,7/14/15,$250.00 ,8
53525,2,12/20/15,$72.00 ,1
53526,2,8/21/15,$54.00 ,1
53527,2,2007/10/15,$114.00 ,2
53529,6,2009/6/15,$140.00 ,12
53530,2,2009/7/15,$211.00 ,3
53531,2,6/28/15,$117.00 ,1
53532,2,2/21/15,$118.00 ,
53533,2,6/27/15,$250.00 ,8
53534,3,12/25/15,$72.00 ,18
53535,4,2002/12/15,$54.00 ,10
53536,2,10/24/15,$114.00 ,1
53537,2,2008/8/15,$231.00 ,1
53538,9,10/13/15,$140.00 ,6
53539,2,2001/1/15,$211.00 ,1
53540,7,5/27/15,$117.00 ,4
53541,4,2005/3/15,$118.00 ,
53542,2,2005/11/15,$250.00 ,5
53543,12,7/25/15,$72.00 ,
53544,2,5/17/15,$54.00 ,9
53545,2,3/22/15,$114.00 ,3
53546,2,6/28/15,$231.00 ,1
53547,8,2003/9/15,$140.00 ,9
53548,2,9/23/15,$211.00 ,1
53549,16,4/16/15,$117.00 ,3
53550,8,5/21/15,$118.00 ,8
53551,2,12/27/15,$250.00 ,4
53552,2,2011/7/15,$72.00 ,9
53553,2,2009/5/15,$54.00 ,8
53554,,7/21/15,$114.00 ,1
53555,3,2/23/15,$231.00 ,8
53556,2,2006/11/15,$140.00 ,8
53557,2,8/26/15,$211.00 ,3
53558,7,2/22/15,$117.00 ,1
53559,2,1/27/15,$118.00 ,1
53560,2,2001/12/15,$250.00 ,3
53561,2,9/24/15,$72.00 ,3
53562,2,11/21/15,$54.00 ,4
53563,2,2001/11/15,$114.00 ,3
53564,2,9/21/15,$231.00 ,12
53565,3,1/28/15,$140.00 ,3
53566,2,9/21/15,$211.00 ,9
53567,2,12/22/15,$117.00 ,8
53568,2,8/24/15,$118.00 ,2
53569,2,5/15/15,$250.00 ,6
53570,2,1/25/15,$72.00 ,3
53571,,2001/7/15,$54.00 ,8
53572,4,2009/7/15,$114.00 ,3
53573,2,3/14/15,$231.00 ,3
53574,2,9/20/15,$140.00 ,4
53575,2,12/22/15,$211.00 ,1
53576,,2006/12/15,$117.00 ,9
53577,11,2012/11/15,$118.00 ,
53579,,2007/10/15,$72.00 ,8
53580,2,5/17/15,$54.00 ,1
53581,2,10/31/15,$114.00 ,3
53582,2,2002/8/15,$231.00 ,4
53583,2,2/22/15,$140.00 ,2
53584,3,7/22/15,$211.00 ,3
53585,,11/16/15,$117.00 ,9
53586,3,2/24/15,$118.00 ,2
53587,,7/22/15,$250.00 ,9
53588,3,2008/10/15,$72.00 ,3
53589,2,6/20/15,$54.00 ,3
53590,2,2002/7/15,$114.00 ,1
53591,2,4/24/15,$231.00 ,1
